id,ahs_code,component_type,component_id,quantity,coefficient
2863,3.9.5.4,material,325,3.5,
2864,3.9.5.4,material,15,1.704,
2865,3.9.5.4,material,164,0.188,
2866,3.9.5.4,material,122,0.003,
2867,3.9.5.5,labor,10,0.0667,
2868,3.9.5.5,labor,15,0.0333,
2869,3.9.5.5,labor,12,0.0033,
2870,3.9.5.5,labor,13,0.0011,
2871,3.9.5.5,material,326,2.625,
2872,3.9.5.5,material,15,1.704,
2873,3.9.5.5,material,164,0.188,
2874,3.9.5.5,material,122,0.003,
2875,3.9.5.6,labor,10,0.0714,
2876,3.9.5.6,labor,15,0.0357,
2877,3.9.5.6,labor,12,0.0036,
2878,3.9.5.6,labor,13,0.0012,
2879,3.9.5.6,material,327,1.75,
2880,3.9.5.6,material,15,1.704,
2881,3.9.5.6,material,164,0.188,
2882,3.9.5.6,material,122,0.003,
2883,3.9.6.1,labor,10,0.1429,
2884,3.9.6.1,labor,15,0.0714,
2885,3.9.6.1,labor,12,0.0071,
2886,3.9.6.1,labor,13,0.0024,
2887,3.9.6.1,material,328,11.667,
2888,3.9.6.1,material,15,13.632,
2889,3.9.6.1,material,164,1.5,
2890,3.9.6.1,material,122,0.027,
2891,3.9.6.2,labor,10,0.1538,
2892,3.9.6.2,labor,15,0.0769,
2893,3.9.6.2,labor,12,0.0077,
2894,3.9.6.2,labor,13,0.0026,
2895,3.9.6.2,material,329,6.563,
2896,3.9.6.2,material,15,13.632,
2897,3.9.6.2,material,164,1.5,
2898,3.9.6.2,material,122,0.027,
2899,3.9.6.3,labor,10,0.25,
2900,3.9.6.3,labor,15,0.0833,
2901,3.9.6.3,labor,12,0.0083,
2902,3.9.6.3,labor,13,0.0028,
2903,3.9.6.3,material,330,2.917,
2904,3.9.6.3,material,15,13.632,
2905,3.9.6.3,material,164,1.5,
2906,3.9.6.3,material,122,0.027,
2907,3.9.6.4,labor,10,0.0625,
2908,3.9.6.4,labor,15,0.0313,
2909,3.9.6.4,labor,12,0.0031,
2910,3.9.6.4,labor,13,0.001,
2911,3.9.6.4,material,331,3.5,
2912,3.9.6.4,material,15,1.704,
2913,3.9.6.4,material,164,0.188,
2914,3.9.6.4,material,122,0.003,
2915,3.9.6.5,labor,10,0.0667,
2916,3.9.6.5,labor,15,0.0333,
2917,3.9.6.5,labor,12,0.0033,
2918,3.9.6.5,labor,13,0.0011,
2919,3.9.6.5,material,332,2.625,
2920,3.9.6.5,material,15,1.704,
2921,3.9.6.5,material,164,0.188,
2922,3.9.6.5,material,122,0.003,
2923,3.9.6.6,labor,10,0.0714,
2924,3.9.6.6,labor,15,0.0357,
2925,3.9.6.6,labor,12,0.0036,
2926,3.9.6.6,labor,13,0.0012,
2927,3.9.6.6,material,333,1.75,
2928,3.9.6.6,material,15,1.704,
2929,3.9.6.6,material,164,0.188,
2930,3.9.6.6,material,122,0.003,
2931,3.9.6.7,labor,10,0.0625,
2932,3.9.6.7,labor,15,0.0313,
2933,3.9.6.7,labor,12,0.0031,
2934,3.9.6.7,labor,13,0.001,
2935,3.9.6.7,material,334,3.5,
2936,3.9.6.7,material,15,1.704,
2937,3.9.6.7,material,164,0.188,
2938,3.9.6.7,material,122,0.003,
2939,3.9.6.8,labor,10,0.0667,
2940,3.9.6.8,labor,15,0.0333,
2941,3.9.6.8,labor,12,0.0033,
2942,3.9.6.8,labor,13,0.0011,
2943,3.9.6.8,material,335,2.625,
2944,3.9.6.8,material,15,1.704,
2945,3.9.6.8,material,164,0.188,
2946,3.9.6.8,material,122,0.003,
2947,3.9.6.9,labor,10,0.0714,
2948,3.9.6.9,labor,15,0.0357,
2949,3.9.6.9,labor,12,0.0036,
2950,3.9.6.9,labor,13,0.0012,
2951,3.9.6.9,material,336,1.75,
2952,3.9.6.9,material,15,1.704,
2953,3.9.6.9,material,164,0.188,
2954,3.9.6.9,material,122,0.003,
2955,3.9.7.1,labor,10,0.3333,
2956,3.9.7.1,labor,15,0.1667,
2957,3.9.7.1,labor,12,0.0167,
2958,3.9.7.1,labor,13,0.0056,
2959,3.9.7.1,material,337,164.063,
2960,3.9.7.1,material,15,13.632,
2961,3.9.7.1,material,164,1.5,
2962,3.9.7.1,material,122,0.027,
2963,3.9.7.2,labor,10,0.3333,
2964,3.9.7.2,labor,15,0.1667,
2965,3.9.7.2,labor,12,0.0167,
2966,3.9.7.2,labor,13,0.0056,
2967,3.9.7.2,material,338,105.0,
2968,3.9.7.2,material,15,13.632,
2969,3.9.7.2,material,164,1.5,
2970,3.9.7.2,material,122,0.027,
2971,3.9.7.3,labor,10,0.7,
2972,3.9.7.3,labor,15,0.35,
2973,3.9.7.3,labor,12,0.035,
2974,3.9.7.3,labor,13,0.0117,
2975,3.9.7.3,material,339,26.25,
2976,3.9.7.3,material,15,13.632,
2977,3.9.7.3,material,164,1.5,
2978,3.9.7.3,material,122,0.027,
2979,3.9.7.4,labor,10,0.7,
2980,3.9.7.4,labor,15,0.35,
2981,3.9.7.4,labor,12,0.035,
2982,3.9.7.4,labor,13,0.0117,
2983,3.9.7.4,material,340,11.667,
2984,3.9.7.4,material,15,13.632,
2985,3.9.7.4,material,164,1.5,
2986,3.9.7.4,material,122,0.027,
2987,3.9.7.5,labor,10,0.7,
2988,3.9.7.5,labor,15,0.35,
2989,3.9.7.5,labor,12,0.035,
2990,3.9.7.5,labor,13,0.0117,
2991,3.9.7.5,material,341,6.563,
2992,3.9.7.5,material,15,13.632,
2993,3.9.7.5,material,164,1.5,
2994,3.9.7.5,material,122,0.027,
2995,3.9.7.6,labor,10,0.75,
2996,3.9.7.6,labor,15,0.75,
2997,3.9.7.6,labor,12,0.075,
2998,3.9.7.6,labor,13,0.025,
2999,3.9.7.6,material,342,5.3,
3000,3.9.7.6,material,15,1.704,
3001,3.9.7.6,material,164,0.188,
3002,3.9.7.6,material,122,0.003,
3003,3.9.8.1,labor,10,0.1333,
3004,3.9.8.1,labor,15,0.0667,
3005,3.9.8.1,labor,12,0.0067,
3006,3.9.8.1,labor,13,0.0022,
3007,3.9.8.1,material,343,26.25,
3008,3.9.8.1,material,15,13.632,
3009,3.9.8.1,material,164,1.5,
3010,3.9.8.1,material,122,0.027,
3011,3.9.8.2,labor,10,0.1429,
3012,3.9.8.2,labor,15,0.0714,
3013,3.9.8.2,labor,12,0.0071,
3014,3.9.8.2,labor,13,0.0024,
3015,3.9.8.2,material,344,11.667,
3016,3.9.8.2,material,15,13.632,
3017,3.9.8.2,material,164,1.5,
3018,3.9.8.2,material,122,0.027,
3019,3.9.8.3,labor,10,0.1538,
3020,3.9.8.3,labor,15,0.0769,
3021,3.9.8.3,labor,12,0.0077,
3022,3.9.8.3,labor,13,0.0026,
3023,3.9.8.3,material,345,6.563,
3024,3.9.8.3,material,15,13.632,
3025,3.9.8.3,material,164,1.5,
3026,3.9.8.3,material,122,0.027,
3027,3.9.8.4.1,labor,10,1.0,
3028,3.9.8.4.1,labor,15,0.5,
3029,3.9.8.4.1,labor,12,0.05,
3030,3.9.8.4.1,labor,13,0.0167,
3031,3.9.8.4.1,material,346,11.667,
3032,3.9.8.4.1,material,15,13.632,
3033,3.9.8.4.1,material,164,1.5,
3034,3.9.8.4.1,material,122,0.027,
3035,3.9.8.4.2,labor,10,1.0,
3036,3.9.8.4.2,labor,15,0.5,
3037,3.9.8.4.2,labor,12,0.05,
3038,3.9.8.4.2,labor,13,0.0167,
3039,3.9.8.4.2,material,347,6.563,
3040,3.9.8.4.2,material,15,13.632,
3041,3.9.8.4.2,material,164,1.5,
3042,3.9.8.4.2,material,122,0.027,
3043,3.9.8.5,labor,10,0.0571,
3044,3.9.8.5,labor,15,0.0286,
3045,3.9.8.5,labor,12,0.0029,
3046,3.9.8.5,labor,13,0.001,
3047,3.9.8.5,material,348,5.25,
3048,3.9.8.5,material,15,1.704,
3049,3.9.8.5,material,164,0.188,
3050,3.9.8.5,material,122,0.003,
3051,3.9.8.6,labor,10,0.0625,
3052,3.9.8.6,labor,15,0.0313,
3053,3.9.8.6,labor,12,0.0031,
3054,3.9.8.6,labor,13,0.001,
3055,3.9.8.6,material,349,3.5,
3056,3.9.8.6,material,15,1.704,
3057,3.9.8.6,material,164,0.188,
3058,3.9.8.6,material,122,0.003,
3059,3.9.8.7,labor,10,0.0667,
3060,3.9.8.7,labor,15,0.0333,
3061,3.9.8.7,labor,12,0.0033,
3062,3.9.8.7,labor,13,0.0011,
3063,3.9.8.7,material,350,2.625,
3064,3.9.8.7,material,15,1.704,
3065,3.9.8.7,material,164,0.188,
3066,3.9.8.7,material,122,0.003,
3067,3.9.8.8,labor,10,0.0714,
3068,3.9.8.8,labor,15,0.0357,
3069,3.9.8.8,labor,12,0.0036,
3070,3.9.8.8,labor,13,0.0012,
3071,3.9.8.8,material,351,1.75,
3072,3.9.8.8,material,15,1.704,
3073,3.9.8.8,material,164,0.188,
3074,3.9.8.8,material,122,0.003,
3075,3.9.8.9,labor,10,0.0714,
3076,3.9.8.9,labor,15,0.0357,
3077,3.9.8.9,labor,12,0.0036,
3078,3.9.8.9,labor,13,0.0012,
3079,3.9.8.9,material,352,1.75,
3080,3.9.8.9,material,15,1.704,
3081,3.9.8.9,material,164,0.188,
3082,3.9.8.9,material,122,0.003,
3083,3.9.9.1,labor,10,0.7,
3084,3.9.9.1,labor,15,0.35,
3085,3.9.9.1,labor,12,0.035,
3086,3.9.9.1,labor,13,0.0117,
3087,3.9.9.1,material,353,1.06,
3088,3.9.9.1,material,15,8.19,
3089,3.9.9.1,material,164,0.134,
3090,3.9.9.1,material,122,0.045,
3091,3.9.9.2,labor,10,0.17,
3092,3.9.9.2,labor,15,0.17,
3093,3.9.9.2,labor,12,0.017,
3094,3.9.9.2,labor,13,0.0057,
3095,3.9.9.2,material,354,1.05,
3096,3.9.9.2,material,355,0.35,
3097,3.9.9.3,labor,10,0.12,
3098,3.9.9.3,labor,15,0.12,
3099,3.9.9.3,labor,12,0.012,
3100,3.9.9.3,labor,13,0.004,
3101,3.9.9.3,material,356,1.05,
3102,3.9.9.3,material,355,0.35,
3103,3.9.9.4,labor,10,0.7,
3104,3.9.9.4,labor,15,0.35,
3105,3.9.9.4,labor,12,0.035,
3106,3.9.9.4,labor,13,0.0117,
3107,3.9.9.4,material,357,1.05,
3108,3.9.9.4,material,358,0.6,
3109,9.9.9.5,labor,10,0.7,
3110,9.9.9.5,labor,15,0.35,
3111,9.9.9.5,labor,12,0.035,
3112,9.9.9.5,labor,13,0.0117,
3113,9.9.9.5,material,359,1.05,
3114,9.9.9.5,material,358,0.6,
3115,3.9.9.6,labor,10,0.12,
3116,3.9.9.6,labor,15,0.12,
3117,3.9.9.6,labor,12,0.012,
3118,3.9.9.6,labor,13,0.004,
3119,3.9.9.6,material,360,0.003,
3120,3.9.9.6,material,181,0.05,
3121,3.9.9.7,labor,10,0.15,
3122,3.9.9.7,labor,15,0.15,
3123,3.9.9.7,labor,12,0.015,
3124,3.9.9.7,labor,13,0.005,
3125,3.9.9.7,material,361,11.87,
3126,3.9.9.7,material,362,0.35,
3127,3.9.9.8,labor,10,0.08,
3128,3.9.9.8,labor,15,0.08,
3129,3.9.9.8,labor,12,0.008,
3130,3.9.9.8,labor,13,0.0027,
3131,3.9.9.8,material,361,3.1,
3132,3.9.9.8,material,362,0.08,
3133,3.9.9.9,labor,10,0.12,
3134,3.9.9.9,labor,15,0.12,
3135,3.9.9.9,labor,12,0.012,
3136,3.9.9.9,labor,13,0.004,
3137,3.9.9.9,material,363,5.0,
3138,3.9.9.10,labor,10,0.2,
3139,3.9.9.10,labor,15,0.1,
3140,3.9.9.10,labor,12,0.01,
3141,3.9.9.10,labor,13,0.0033,
3142,3.9.9.10,material,364,2.71,
3143,3.9.9.11,labor,10,0.2222,
3144,3.9.9.11,labor,15,0.1111,
3145,3.9.9.11,labor,12,0.0111,
3146,3.9.9.11,labor,13,0.0037,
3147,3.9.9.11,material,365,0.0667,
3148,3.9.9.11,material,366,0.0667,
3149,3.9.9.11,equipment,65,0.1,
3150,3.9.9.12,labor,10,0.1429,
3151,3.9.9.12,labor,15,0.0714,
3152,3.9.9.12,labor,12,0.0071,
3153,3.9.9.12,labor,13,0.0024,
3154,3.9.9.12,material,367,11.667,
3155,3.9.9.12,material,15,13.632,
3156,3.9.9.12,material,164,1.5,
3157,3.9.9.12,material,41,0.027,
3158,3.9.9.13,labor,10,0.1538,
3159,3.9.9.13,labor,15,0.0769,
3160,3.9.9.13,labor,12,0.0077,
3161,3.9.9.13,labor,13,0.0026,
3162,3.9.9.13,material,368,6.563,
3163,3.9.9.13,material,15,13.632,
3164,3.9.9.13,material,164,1.5,
3165,3.9.9.13,material,122,0.027,
3166,3.10.1.1,labor,10,0.6667,
3167,3.10.1.1,labor,15,0.3333,
3168,3.10.1.1,labor,12,0.0333,
3169,3.10.1.1,labor,13,0.0111,
3170,3.10.1.1,material,369,52.5,
3171,3.10.1.1,material,15,9.3,
3172,3.10.1.1,material,164,2.75,
3173,3.10.1.1,material,122,0.018,
3174,3.10.1.2,labor,10,0.909,
3175,3.10.1.2,labor,15,0.455,
3176,3.10.1.2,labor,12,0.045,
3177,3.10.1.2,labor,13,0.015,
3178,3.10.1.2,material,370,105.0,
3179,3.10.1.2,material,15,9.3,
3180,3.10.1.2,material,164,2.9,
3181,3.10.1.2,material,122,0.018,
3182,3.10.1.3,labor,10,0.5,
3183,3.10.1.3,labor,15,0.25,
3184,3.10.1.3,labor,12,0.025,
3185,3.10.1.3,labor,13,0.008,
3186,3.10.1.3,material,371,52.0,
3187,3.10.1.3,material,15,9.3,
3188,3.10.1.3,material,164,2.75,
3189,3.10.1.3,material,122,0.018,
3190,3.10.1.4,labor,10,0.4,
3191,3.10.1.4,labor,15,0.2,
3192,3.10.1.4,labor,12,0.02,
3193,3.10.1.4,labor,13,0.007,
3194,3.10.1.4,material,372,26.0,
3195,3.10.1.4,material,15,9.3,
3196,3.10.1.4,material,164,1.94,
3197,3.10.1.4,material,122,0.018,
3198,3.10.2.1,labor,10,1.0,
3199,3.10.2.1,labor,15,0.5,
3200,3.10.2.1,labor,12,0.05,
3201,3.10.2.1,labor,13,0.0167,
3202,3.10.2.1,material,373,11.67,
3203,3.10.2.1,material,15,9.3,
3204,3.10.2.1,material,122,0.018,
3205,3.10.2.2,labor,10,0.9,
3206,3.10.2.2,labor,15,0.45,
3207,3.10.2.2,labor,12,0.045,
3208,3.10.2.2,labor,13,0.015,
3209,3.10.2.2,material,374,6.56,
3210,3.10.2.2,material,15,9.3,
3211,3.10.2.2,material,122,0.018,
3212,3.10.2.3,labor,10,0.4,
3213,3.10.2.3,labor,15,0.2,
3214,3.10.2.3,labor,12,0.02,
3215,3.10.2.3,labor,13,0.007,
3216,3.10.2.3,material,375,2.92,
3217,3.10.2.3,material,15,9.3,
3218,3.10.2.3,material,122,0.018,
3219,3.10.2.4,labor,10,1.0,
3220,3.10.2.4,labor,15,0.5,
3221,3.10.2.4,labor,12,0.05,
3222,3.10.2.4,labor,13,0.0167,
3223,3.10.2.4,material,373,11.67,
3224,3.10.2.4,material,15,9.3,
3225,3.10.2.4,material,122,0.018,
3226,3.10.2.5,labor,10,0.9,
3227,3.10.2.5,labor,15,0.45,
3228,3.10.2.5,labor,12,0.045,
3229,3.10.2.5,labor,13,0.015,
3230,3.10.2.5,material,374,6.56,
3231,3.10.2.5,material,15,9.3,
3232,3.10.2.5,material,122,0.018,
3233,3.10.2.6,labor,10,0.4,
3234,3.10.2.6,labor,15,0.2,
3235,3.10.2.6,labor,12,0.02,
3236,3.10.2.6,labor,13,0.007,
3237,3.10.2.6,material,375,2.92,
3238,3.10.2.6,material,15,9.3,
3239,3.10.2.6,material,122,0.018,
3240,3.10.3.1,labor,10,1.0,
3241,3.10.3.1,labor,15,0.5,
3242,3.10.3.1,labor,12,0.05,
3243,3.10.3.1,labor,13,0.0167,
3244,3.10.3.1,material,376,1.05,
3245,3.10.3.1,material,15,9.3,
3246,3.10.3.1,material,164,0.5,
3247,3.10.3.1,material,122,0.018,
3248,3.10.3.2,labor,10,0.9,
3249,3.10.3.2,labor,15,0.45,
3250,3.10.3.2,labor,12,0.045,
3251,3.10.3.2,labor,13,0.015,
3252,3.10.3.2,material,377,53.0,
3253,3.10.3.2,material,15,9.3,
3254,3.10.3.2,material,164,2.75,
3255,3.10.3.2,material,122,0.018,
3256,3.10.3.3,labor,10,0.25,
3257,3.10.3.3,labor,15,0.125,
3258,3.10.3.3,labor,12,0.0125,
3259,3.10.3.3,labor,13,0.0042,
3260,3.10.3.3,material,378,26.25,
3261,3.10.3.3,material,15,9.3,
3262,3.10.3.3,material,164,1.94,
3263,3.10.3.3,material,122,0.018,
3264,3.10.4.1,labor,10,1.0,
3265,3.10.4.1,labor,15,0.5,
3266,3.10.4.1,labor,12,0.05,
3267,3.10.4.1,labor,13,0.017,
3268,3.10.4.1,material,379,63.0,
3269,3.10.4.1,material,15,12.44,
3270,3.10.4.1,material,164,2.75,
3271,3.10.4.1,material,122,0.025,
3272,3.10.4.2,labor,10,0.7,
3273,3.10.4.2,labor,15,0.35,
3274,3.10.4.2,labor,12,0.035,
3275,3.10.4.2,labor,13,0.012,
3276,3.10.4.2,material,380,1.1,
3277,3.10.4.2,material,15,11.75,
3278,3.10.4.2,material,122,0.035,
3279,3.10.4.3,labor,10,0.7,
3280,3.10.4.3,labor,15,0.35,
3281,3.10.4.3,labor,12,0.035,
3282,3.10.4.3,labor,13,0.012,
3283,3.10.4.3,material,381,1.1,
3284,3.10.4.3,material,15,11.75,
3285,3.10.4.3,material,122,0.035,
3286,3.10.5.1,labor,10,0.35,
3287,3.10.5.1,labor,15,0.175,
3288,3.10.5.1,labor,12,0.018,
3289,3.10.5.1,labor,13,0.006,
3290,3.10.5.1,material,382,2.2,
3291,3.10.5.1,material,362,0.25,
3292,3.10.5.2,labor,10,0.15,
3293,3.10.5.2,labor,11,0.45,
3294,3.10.5.2,labor,12,0.045,
3295,3.10.5.2,labor,13,0.015,
3296,3.10.5.2,material,88,0.028,
3297,3.10.5.2,material,93,0.15,
3298,3.10.5.2,material,48,0.86,
3299,3.10.5.2,material,358,0.56,
3300,3.10.5.3,labor,10,0.6,
3301,3.10.5.3,labor,11,1.8,
3302,3.10.5.3,labor,12,0.18,
3303,3.10.5.3,labor,13,0.06,
3304,3.10.5.3,material,360,0.007,
3305,3.10.5.3,material,96,0.1,
3306,3.10.5.3,material,181,0.15,
3307,3.10.5.4,labor,10,0.25,
3308,3.10.5.4,labor,11,0.075,
3309,3.10.5.4,labor,12,0.008,
3310,3.10.5.4,labor,13,0.003,
3311,3.10.5.4,material,383,0.4,
3312,3.10.5.4,material,66,0.05,
3313,3.10.5.5,labor,10,0.1,
3314,3.10.5.5,labor,11,0.05,
3315,3.10.5.5,labor,12,0.005,
3316,3.10.5.5,labor,13,0.002,
3317,3.10.5.5,material,384,1.5,
3318,3.10.5.5,material,385,0.014,
3319,3.10.5.5,material,53,0.012,
3320,3.10.5.5,material,386,0.003,
3321,3.10.5.6,labor,10,2.0,
3322,3.10.5.6,labor,15,0.5,
3323,3.10.5.6,labor,12,0.05,
3324,3.10.5.6,labor,13,0.017,
3325,3.10.5.6,material,353,1.1,
3326,3.10.5.6,material,387,9.667,
3327,3.10.5.6,material,141,8.0,
3328,3.10.5.6,material,388,0.38,
3329,3.10.5.7,labor,10,2.0,
3330,3.10.5.7,labor,15,0.5,
3331,3.10.5.7,labor,12,0.05,
3332,3.10.5.7,labor,13,0.017,
3333,3.10.5.7,material,353,1.1,
3334,3.10.5.7,material,15,12.44,
3335,3.10.5.7,material,122,0.025,
3336,3.10.5.7,material,164,0.65,
3337,3.10.5.7,material,90,4.0,
3338,3.10.6.1,labor,10,0.125,
3339,3.10.6.1,labor,14,0.125,
3340,3.10.6.1,labor,12,0.013,
3341,3.10.6.1,labor,13,0.004,
3342,3.10.6.1,material,237,4.0,
3343,3.10.6.1,material,132,0.05,
3344,3.10.6.1,material,86,4.0,
3345,3.10.6.2,labor,10,0.1,
3346,3.10.6.2,labor,11,0.45,
3347,3.10.6.2,labor,12,0.045,
3348,3.10.6.2,labor,13,0.015,
3349,3.10.6.2,material,389,0.028,
3350,3.10.6.2,material,390,0.15,
3351,3.10.6.3,labor,10,0.139,
3352,3.10.6.3,labor,14,0.139,
3353,3.10.6.3,labor,12,0.014,
3354,3.10.6.3,labor,13,0.005,
3355,3.10.6.3,material,391,5.37,
3356,3.10.6.3,material,132,0.05,
3357,3.10.6.3,material,86,10.0,
3358,3.11.1.1,labor,10,0.1333,
3359,3.11.1.1,labor,14,0.0667,
3360,3.11.1.1,labor,12,0.0067,
3361,3.11.1.1,labor,13,0.0022,
3362,3.11.1.1,material,392,1.0,
3363,3.11.1.1,equipment,58,0.0667,
3364,3.11.1.2,labor,10,0.1,
3365,3.11.1.2,labor,18,0.05,
3366,3.11.1.2,labor,12,0.005,
3367,3.11.1.2,labor,13,0.0017,
3368,3.11.1.2,material,393,1.0,
3369,3.11.1.3,labor,10,0.08,
3370,3.11.1.3,labor,18,0.04,
3371,3.11.1.3,labor,12,0.004,
3372,3.11.1.3,labor,13,0.001,
3373,3.11.1.3,material,394,1.0,
3374,3.11.1.4,labor,10,0.085,
3375,3.11.1.4,labor,18,0.085,
3376,3.11.1.4,labor,12,0.009,
3377,3.11.1.4,labor,13,0.003,
3378,3.11.1.4,material,395,4.4,
3379,3.11.1.4,material,396,14.6,
3380,3.11.1.5,labor,10,0.085,
3381,3.11.1.5,labor,18,0.085,
3382,3.11.1.5,labor,12,0.009,
3383,3.11.1.5,labor,13,0.003,
3384,3.11.1.5,material,397,4.4,
3385,3.11.1.5,material,398,1.1,
3386,3.11.1.5,material,202,0.27,
3387,3.11.1.6,labor,10,0.085,
3388,3.11.1.6,labor,18,0.085,
3389,3.11.1.6,labor,12,0.009,
3390,3.11.1.6,labor,13,0.003,
3391,3.11.1.6,material,397,4.4,
3392,3.11.1.6,material,398,1.1,
3393,3.11.1.6,material,202,0.27,
3394,3.11.1.7,labor,10,0.5952,
3395,3.11.1.7,labor,11,0.2976,
3396,3.11.1.7,labor,12,0.0298,
3397,3.11.1.7,labor,13,0.0099,
3398,3.11.1.7,material,215,0.04,
3399,3.11.1.7,material,66,0.05,
3400,3.11.1.8,labor,10,0.35,
3401,3.11.1.8,labor,11,1.05,
3402,3.11.1.8,labor,12,0.105,
3403,3.11.1.8,labor,13,0.035,
3404,3.11.1.8,material,106,0.04,
3405,3.11.1.8,material,390,0.05,
3406,3.11.1.9,labor,10,0.5952,
3407,3.11.1.9,labor,11,0.2976,
3408,3.11.1.9,labor,12,0.0298,
3409,3.11.1.9,labor,13,0.0099,
3410,3.11.1.9,material,215,0.024,
3411,3.11.1.9,material,358,0.3,
3412,3.11.1.10,labor,10,1.0,
3413,3.11.1.10,labor,11,3.0,
3414,3.11.1.10,labor,12,0.3,
3415,3.11.1.10,labor,13,0.1,
3416,3.11.1.10,material,215,0.064,
3417,3.11.1.10,material,358,0.5,
3418,3.11.1.11,labor,10,1.0,
3419,3.11.1.11,labor,11,3.0,
3420,3.11.1.11,labor,12,0.3,
3421,3.11.1.11,labor,13,0.1,
3422,3.11.1.11,material,215,0.04,
3423,3.11.1.11,material,358,0.5,
3424,3.11.1.12,labor,10,0.7,
3425,3.11.1.12,labor,11,2.1,
3426,3.11.1.12,labor,12,0.21,
3427,3.11.1.12,labor,13,0.07,
3428,3.11.1.12,material,215,0.025,
3429,3.11.1.12,material,163,0.03,
3430,3.11.1.12,material,358,0.5,
3431,3.11.1.12,material,48,1.0,
3432,3.11.1.13,labor,10,0.8,
3433,3.11.1.13,labor,11,2.4,
3434,3.11.1.13,labor,12,0.24,
3435,3.11.1.13,labor,13,0.04,
3436,3.11.1.13,material,215,0.0256,
3437,3.11.1.13,material,163,0.03,
3438,3.11.1.13,material,358,0.5,
3439,3.11.1.13,material,48,1.0,
3440,3.11.1.14,labor,10,4.0,
3441,3.11.1.14,labor,11,2.0,
3442,3.11.1.14,labor,12,0.2,
3443,3.11.1.14,labor,13,0.0667,
3444,3.11.1.14,material,399,1.0,
3445,3.11.1.15,labor,10,1.05,
3446,3.11.1.15,labor,14,1.05,
3447,3.11.1.15,labor,12,0.105,
3448,3.11.1.15,labor,13,0.035,
3449,3.11.1.15,material,400,15.0,
3450,3.11.1.15,material,136,32.0,
3451,3.11.1.15,material,132,0.05,
3452,3.11.1.16,labor,10,1.575,
3453,3.11.1.16,labor,14,1.575,
3454,3.11.1.16,labor,12,0.1575,
3455,3.11.1.16,labor,13,0.0525,
3456,3.11.1.16,material,401,1.0,
3457,3.11.1.17,labor,10,1.0,
3458,3.11.1.17,labor,14,3.0,
3459,3.11.1.17,labor,12,0.3,
3460,3.11.1.17,labor,13,0.1,
3461,3.11.1.17,material,402,1.0,
3462,3.11.1.17,material,358,0.5,
3463,3.11.1.17,material,403,2.0,
3464,3.11.1.18,labor,10,0.1667,
3465,3.11.1.18,labor,14,0.1667,
3466,3.11.1.18,labor,12,0.017,
3467,3.11.1.18,labor,13,0.006,
3468,3.11.1.18,material,404,1.0,
3469,3.11.1.19,labor,10,0.1667,
3470,3.11.1.19,labor,14,0.1667,
3471,3.11.1.19,labor,12,0.017,
3472,3.11.1.19,labor,13,0.006,
3473,3.11.1.19,material,405,1.0,
3474,3.11.2.1,labor,10,0.2,
3475,3.11.2.1,labor,14,0.2,
3476,3.11.2.1,labor,12,0.02,
3477,3.11.2.1,labor,13,0.007,
3478,3.11.2.1,material,406,1.1,
3479,3.11.2.1,material,407,10.0,
3480,3.11.2.2,labor,10,0.2,
3481,3.11.2.2,labor,14,0.2,
3482,3.11.2.2,labor,12,0.02,
3483,3.11.2.2,labor,13,0.007,
3484,3.11.2.2,material,406,1.1,
3485,3.11.2.2,material,407,10.0,
3486,3.11.2.2,material,408,7.0,
3487,3.11.2.3,labor,10,0.167,
3488,3.11.2.3,labor,14,0.167,
3489,3.11.2.3,labor,12,0.17,
3490,3.11.2.3,labor,13,0.006,
3491,3.11.2.3,material,409,1.1,
3492,3.11.2.4,labor,10,0.083,
3493,3.11.2.4,labor,14,0.083,
3494,3.11.2.4,labor,12,0.008,
3495,3.11.2.4,labor,13,0.003,
3496,3.11.2.4,material,409,1.0,
3497,3.11.3.1,labor,10,0.043,
3498,3.11.3.1,labor,18,0.043,
3499,3.11.3.1,labor,12,0.004,
3500,3.11.3.1,labor,13,0.001,
3501,3.11.3.1,material,395,1.1,
3502,3.11.3.1,material,410,2.0,
3503,3.11.3.1,material,202,0.06,
3504,3.11.3.2,labor,10,0.2857,
3505,3.11.3.2,labor,11,0.1429,
3506,3.11.3.2,labor,12,0.0143,
3507,3.11.3.2,labor,13,0.0048,
3508,3.11.3.2,material,91,0.0086,
3509,3.11.3.2,material,90,0.1276,
3510,3.11.3.2,material,358,1.0,
3511,3.11.3.3,labor,10,0.2857,
3512,3.11.3.3,labor,11,0.1429,
3513,3.11.3.3,labor,12,0.0143,
3514,3.11.3.3,labor,13,0.0048,
3515,3.11.3.3,material,411,0.0108,
3516,3.11.3.3,material,90,0.1276,
3517,3.11.3.3,material,358,1.0,
3518,3.11.3.4,labor,10,0.2857,
3519,3.11.3.4,labor,11,0.1429,
3520,3.11.3.4,labor,12,0.0143,
3521,3.11.3.4,labor,13,0.0048,
3522,3.11.3.4,material,88,0.0086,
3523,3.11.3.4,material,90,0.1276,
3524,3.11.3.4,material,358,1.0,
3525,3.11.3.5,labor,10,0.2857,
3526,3.11.3.5,labor,11,0.1429,
3527,3.11.3.5,labor,12,0.0143,
3528,3.11.3.5,labor,13,0.0048,
3529,3.11.3.5,material,412,0.0108,
3530,3.11.3.5,material,90,0.1276,
3531,3.11.3.5,material,358,1.0,
3532,3.11.3.6,labor,10,0.67,
